,Alternates,BlockIDs,Condition,Correct,EndTime,ExperimentVersion,HIT,Iteration,Number,OptionOrder,OptionResources,OptionTexts,PageID,PageResources,PageText,PageType,Permutation,Segment,SelectedID,SelectedPosition,SelectedText,StartTime,TrialNumber,UniqueID,Version,Violates,Wordbank,WorkerID,ReactionTime
4186,"[u'F', u'T']",[u'639'],pilot_nasal,[None],1427999166215,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'624', u'625']","[[], []]","[u'mofengfa', u'mofemfa']",626,[],Which of these words do you think is the correct plural for this word? <br><br>mofeng,Catch,1,"[u'ng', u'ng']",[u'625'],[1],[u'mofemfa'],1427999164600,198,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1615
4187,"[u'T', u'F']",[u'639'],pilot_voice,[None],1427999168498,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'607', u'606']","[[], []]","[u'dobatfa', u'dobadfa']",608,[],Which of these words do you think is the correct plural for this word? <br><br>dobad,Catch,1,"[u'd', u'd']",[u'607'],[0],[u'dobatfa'],1427999166231,199,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2267
4188,"[u'T', u'F']",[u'639'],pilot_voice,[None],1427999172040,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'601', u'600']","[[], []]","[u'ningatfa', u'ningadfa']",602,[],Which of these words do you think is the correct plural for this word? <br><br>ningad,Catch,1,"[u'd', u'd']",[u'601'],[0],[u'ningatfa'],1427999168506,200,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,3534
4189,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999173649,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'603', u'604']","[[], []]","[u'sengibfa', u'sengipfa']",605,[],Which of these words do you think is the correct plural for this word? <br><br>sengib,Catch,1,"[u'b', u'b']",[u'604'],[1],[u'sengipfa'],1427999172049,201,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1600
4190,"[u'T', u'F']",[u'639'],pilot_nasal,[None],1427999175172,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'634', u'633']","[[], []]","[u'sengimfa', u'senginfa']",635,[],Which of these words do you think is the correct plural for this word? <br><br>sengin,Catch,1,"[u'n', u'n']",[u'634'],[0],[u'sengimfa'],1427999173658,202,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1514
4191,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999176891,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'582', u'583']","[[], []]","[u'pulobfa', u'pulopfa']",584,[],Which of these words do you think is the correct plural for this word? <br><br>pulob,Catch,1,"[u'b', u'b']",[u'583'],[1],[u'pulopfa'],1427999175178,203,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1713
4192,"[u'T', u'F']",[u'639'],pilot_nasal,[None],1427999179512,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'616', u'615']","[[], []]","[u'lumimfa', u'lumingfa']",617,[],Which of these words do you think is the correct plural for this word? <br><br>luming,Catch,1,"[u'ng', u'ng']",[u'616'],[0],[u'lumimfa'],1427999176903,204,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2609
4193,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999181523,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'579', u'580']","[[], []]","[u'sapodfa', u'sapotfa']",581,[],Which of these words do you think is the correct plural for this word? <br><br>sapod,Catch,1,"[u'd', u'd']",[u'580'],[1],[u'sapotfa'],1427999179526,205,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1997
4194,"[u'F', u'T']",[u'639'],pilot_nasal,[None],1427999183565,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'609', u'610']","[[], []]","[u'sapongfa', u'sapomfa']",611,[],Which of these words do you think is the correct plural for this word? <br><br>sapong,Catch,1,"[u'ng', u'ng']",[u'610'],[1],[u'sapomfa'],1427999181532,206,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2033
4195,"[u'T', u'F']",[u'639'],pilot_nasal,[None],1427999185749,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'628', u'627']","[[], []]","[u'binemfa', u'binenfa']",629,[],Which of these words do you think is the correct plural for this word? <br><br>binen,Catch,1,"[u'n', u'n']",[u'627'],[1],[u'binenfa'],1427999183574,207,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2175
4196,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999187635,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'594', u'595']","[[], []]","[u'mofebfa', u'mofepfa']",596,[],Which of these words do you think is the correct plural for this word? <br><br>mofeb,Catch,1,"[u'b', u'b']",[u'594'],[0],[u'mofebfa'],1427999185759,208,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1876
4197,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999188867,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'585', u'586']","[[], []]","[u'lumibfa', u'lumipfa']",587,[],Which of these words do you think is the correct plural for this word? <br><br>lumib,Catch,1,"[u'b', u'b']",[u'585'],[0],[u'lumibfa'],1427999187645,209,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1222
4198,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999191851,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'597', u'598']","[[], []]","[u'binedfa', u'binetfa']",599,[],Which of these words do you think is the correct plural for this word? <br><br>bined,Catch,1,"[u'd', u'd']",[u'598'],[1],[u'binetfa'],1427999188873,210,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2978
4199,"[u'F', u'T']",[u'639'],pilot_voice,[None],1427999194483,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'591', u'592']","[[], []]","[u'fadudfa', u'fadutfa']",593,[],Which of these words do you think is the correct plural for this word? <br><br>fadud,Catch,1,"[u'd', u'd']",[u'592'],[1],[u'fadutfa'],1427999191861,211,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2622
4200,"[u'F', u'T']",[u'639'],pilot_nasal,[None],1427999196519,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'612', u'613']","[[], []]","[u'pulongfa', u'pulomfa']",614,[],Which of these words do you think is the correct plural for this word? <br><br>pulong,Catch,1,"[u'ng', u'ng']",[u'613'],[1],[u'pulomfa'],1427999194492,212,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,2027
4201,"[u'T', u'F']",[u'639'],pilot_nasal,[None],1427999198520,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'619', u'618']","[[], []]","[u'tetumfa', u'tetunfa']",620,[],Which of these words do you think is the correct plural for this word? <br><br>tetun,Catch,1,"[u'n', u'n']",[u'618'],[1],[u'tetunfa'],1427999196528,213,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1992
4202,,[u'781'],,[None],1427999202091,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'770', u'771', u'769']","[[], [], []]","[u'female', u'other', u'male']",772,[],What is your sex?,,1,,[u'769'],[2],[u'male'],1427999198530,214,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,3561
4203,,[u'781'],,[None],1427999207755,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,[u'773'],[[]],[u''],774,[],What is your native language?,,1,,[u'773'],[0],[u'English'],1427999202110,215,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,5645
4204,,[u'781'],,[None],1427999211557,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,[u'775'],[[]],[u''],776,[],What language do you speak at home?,,1,,[u'775'],[0],[u'English'],1427999207772,216,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,3785
4205,,[u'781'],,[None],1427999220051,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,"[u'648', u'649', u'650', u'651', u'652', u'653', u'654', u'655', u'656', u'657', u'658', u'659', u'660', u'661', u'662', u'663', u'664', u'665', u'666', u'667', u'668', u'669', u'670', u'671', u'672', u'673', u'674', u'675', u'676', u'677', u'678', u'679', u'680', u'681', u'682', u'683', u'684', u'685', u'686', u'687', u'688', u'689', u'690', u'691', u'692', u'693', u'694', u'695', u'696', u'697', u'698', u'699', u'700', u'701', u'702', u'703', u'704', u'705', u'706', u'707', u'708', u'709', u'710', u'711', u'712', u'713', u'714', u'715', u'716', u'717', u'718', u'719', u'720', u'721', u'722', u'723', u'724', u'725', u'726', u'727', u'728', u'729', u'730', u'731', u'732', u'733', u'734', u'735', u'736', u'737', u'738', u'739', u'740', u'741', u'742', u'743', u'744', u'745', u'746', u'747', u'748', u'749', u'750', u'751', u'752', u'753', u'754', u'755', u'756', u'757', u'758', u'759', u'760', u'761', u'762', u'763', u'764', u'765', u'766', u'767']","[[], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], [], []]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119]",768,[],How old are you?,,1,,[u'672'],[24],[24],1427999211599,217,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,8452
4206,,[u'781'],,[None],1427999239522,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,[u'779'],[[]],[u''],780,[],"What information or strategies did you use to choose words in the
experimental questions?",,1,,[u'779'],[0],"[u'No strategies, I just chose what made sense']",1427999220077,218,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,19445
4207,,[u'781'],,[None],1427999245614,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,[u'777'],[[]],[u''],778,[],Where do people typically think you're from?,,1,,[u'777'],[0],[u'England'],1427999239539,219,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,6075
4208,,[u'647'],,,1427999247255,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,646,[],Thank you for participating in this experiment!,,1,,,,,1427999245620,220,A35RGUQZRI1Q3M:3RRCEFRB7MCD0ND7KI7T355V847B4Y,0,,,A35RGUQZRI1Q3M,1635
4209,,[u'641'],,,1427997587835,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,640,[],"During experimental questions, you will not be able to use your mouse. Use
the F key to choose the option on the left, the J key to choose the option
on the right, and the spacebar to move forward.",,1,,,,,1427997582121,0,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,5714
4210,,[u'643'],,,1427997629259,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,642,[],"In this part of the experiment, you will learn words
from a made-up language. Their meanings will be expressed through pictures.
<br><br>
You will see a picture with two words and be asked to choose which word has the
meaning shown by the picture. At first you will just be guessing, but that's
okay. Try to remember the right answer, and you'll get better with practice.
<br><br>
Remember: in this language, ""ng"" is always pronounced as in ""singer"", never
as in ""finger"".",,1,,,,,1427997587837,1,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,41422
4211,,"[u'485', u'483']",voice,[False],1427997636310,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'9', u'8']","[[], []]","[u'poneb', u'sangod']",11,[u'static/images/stim/owl.png'],Which word is represented by this picture?,Lexical,1,,[u'9'],[0],[u'poneb'],1427997629265,2,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words1', u'words1']",A36SM7QM8OK3H6,7045
4212,,"[u'485', u'483']",,,1427997637045,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,10,[u'static/images/stim/owl.png'],sangod means:,,1,,,,,1427997636312,3,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,733
4213,,"[u'485', u'483']",nasal,[True],1427997639277,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'plural']","[u'333', u'332']","[[], []]","[u'buspang', u'buspamfa']",335,[u'static/images/stim/table-pl.png'],Which word is represented by this picture?,Number,1,,[u'332'],[1],[u'buspamfa'],1427997637048,4,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,2229
4214,,"[u'485', u'483']",,,1427997639741,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,334,[u'static/images/stim/table-pl.png'],buspamfa means: ,,1,,,,,1427997639279,5,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,462
4215,,"[u'485', u'483']",nasal,[False],1427997641846,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'plural', u'singular']","[u'249', u'248']","[[], []]","[u'sumemfa', u'sumen']",251,[u'static/images/stim/fish.png'],Which word is represented by this picture?,Number,1,,[u'249'],[0],[u'sumemfa'],1427997639743,6,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,2103
4216,,"[u'485', u'483']",,,1427997642248,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,250,[u'static/images/stim/fish.png'],sumen means: ,,1,,,,,1427997641849,7,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,399
4217,,"[u'485', u'483']",nasal,[False],1427997643802,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'plural']","[u'329', u'328']","[[], []]","[u'sumen', u'sumemfa']",331,[u'static/images/stim/fish-pl.png'],Which word is represented by this picture?,Number,1,,[u'329'],[0],[u'sumen'],1427997642253,8,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,1549
4218,,"[u'485', u'483']",,,1427997644373,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,330,[u'static/images/stim/fish-pl.png'],sumemfa means: ,,1,,,,,1427997643804,9,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,569
4219,,"[u'485', u'483']",nasal,[True],1427997646597,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'201', u'200']","[[], []]","[u'mepfing', u'demding']",203,[u'static/images/stim/window.png'],Which word is represented by this picture?,Lexical,1,,[u'200'],[1],[u'demding'],1427997644376,10,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,2221
4220,,"[u'485', u'483']",,,1427997647277,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,202,[u'static/images/stim/window.png'],demding means:,,1,,,,,1427997646598,11,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,679
4221,,"[u'485', u'483']",nasal,[True],1427997648462,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'plural', u'plural']","[u'292', u'293']","[[], []]","[u'buspamfa', u'pitamfa']",295,[u'static/images/stim/table-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'292'],[0],[u'buspamfa'],1427997647279,12,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,1183
4222,,"[u'485', u'483']",,,1427997648998,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,294,[u'static/images/stim/table-pl.png'],buspamfa means:,,1,,,,,1427997648465,13,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,533
4223,,"[u'485', u'483']",both,[False],1427997650365,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'401', u'400']","[[], []]","[u'fongem', u'pufsit']",403,[u'static/images/stim/dragonfly.png'],Which word is represented by this picture?,Lexical,1,,[u'401'],[0],[u'fongem'],1427997649003,14,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'common_words', u'common_words']",A36SM7QM8OK3H6,1362
4224,,"[u'485', u'483']",,,1427997650861,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,402,[u'static/images/stim/dragonfly.png'],pufsit means:,,1,,,,,1427997650367,15,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,494
4225,,"[u'485', u'483']",voice,[False],1427997652429,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'4', u'5']","[[], []]","[u'poneb', u'sobud']",7,[u'static/images/stim/snake.png'],Which word is represented by this picture?,Lexical,1,,[u'5'],[1],[u'sobud'],1427997650864,16,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words1', u'words1']",A36SM7QM8OK3H6,1565
4226,,"[u'485', u'483']",,,1427997652956,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,6,[u'static/images/stim/snake.png'],poneb means:,,1,,,,,1427997652430,17,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,526
4227,,"[u'485', u'483']",nasal,[True],1427997655156,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'plural']","[u'321', u'320']","[[], []]","[u'demding', u'demdimfa']",323,[u'static/images/stim/window-pl.png'],Which word is represented by this picture?,Number,1,,[u'320'],[1],[u'demdimfa'],1427997652959,18,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,2197
4228,,"[u'485', u'483']",,,1427997655894,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,322,[u'static/images/stim/window-pl.png'],demdimfa means: ,,1,,,,,1427997655158,19,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,736
4229,,"[u'485', u'483']",nasal,[True],1427997658088,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'plural', u'plural']","[u'280', u'281']","[[], []]","[u'demdimfa', u'solomfa']",283,[u'static/images/stim/window-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'280'],[0],[u'demdimfa'],1427997655898,20,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,2190
4230,,"[u'485', u'483']",,,1427997658476,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,282,[u'static/images/stim/window-pl.png'],demdimfa means:,,1,,,,,1427997658091,21,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,385
4231,,"[u'485', u'483']",voice,[False],1427997660452,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'12', u'13']","[[], []]","[u'fetab', u'bupfud']",15,[u'static/images/stim/fox.png'],Which word is represented by this picture?,Lexical,1,,[u'13'],[1],[u'bupfud'],1427997658481,22,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words1', u'words1']",A36SM7QM8OK3H6,1971
4232,,"[u'485', u'483']",,,1427997661132,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,14,[u'static/images/stim/fox.png'],fetab means:,,1,,,,,1427997660454,23,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,678
4233,,"[u'485', u'483']",nasal,[True],1427997663157,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'plural', u'singular']","[u'253', u'252']","[[], []]","[u'buspamfa', u'buspang']",255,[u'static/images/stim/table.png'],Which word is represented by this picture?,Number,1,,[u'252'],[1],[u'buspang'],1427997661135,24,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,2022
4234,,"[u'485', u'483']",,,1427997663588,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,254,[u'static/images/stim/table.png'],buspang means: ,,1,,,,,1427997663158,25,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,430
4235,,"[u'485', u'483']",nasal,[True],1427997664956,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'plural']","[u'240', u'241']","[[], []]","[u'demding', u'demdimfa']",243,[u'static/images/stim/window.png'],Which word is represented by this picture?,Number,1,,[u'240'],[0],[u'demding'],1427997663590,26,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,1366
4236,,"[u'485', u'483']",,,1427997665196,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,242,[u'static/images/stim/window.png'],demding means: ,,1,,,,,1427997664958,27,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,238
4237,,"[u'485', u'483']",nasal,[True],1427997666972,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'plural']","[u'337', u'336']","[[], []]","[u'lobon', u'lobomfa']",339,[u'static/images/stim/octopus-pl.png'],Which word is represented by this picture?,Number,1,,[u'336'],[1],[u'lobomfa'],1427997665198,28,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,1774
4238,,"[u'485', u'483']",,,1427997667268,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,338,[u'static/images/stim/octopus-pl.png'],lobomfa means: ,,1,,,,,1427997666973,29,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,295
4239,,"[u'485', u'483']",plural,[False],1427997669429,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'plural', u'plural']","[u'365', u'364']","[[], []]","[u'siputfa', u'melotfa']",367,[u'static/images/stim/buffalo-pl.png'],Which word is represented by this picture?,Lexical,1,,[u'365'],[0],[u'siputfa'],1427997667270,30,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'plural_words', u'plural_words']",A36SM7QM8OK3H6,2159
4240,,"[u'485', u'483']",,,1427997670004,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,366,[u'static/images/stim/buffalo-pl.png'],melotfa means:,,1,,,,,1427997669433,31,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,571
4241,,"[u'485', u'483']",nasal,[True],1427997671908,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'216', u'217']","[[], []]","[u'lobon', u'sumen']",219,[u'static/images/stim/octopus.png'],Which word is represented by this picture?,Lexical,1,,[u'216'],[0],[u'lobon'],1427997670010,32,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words2', u'words2']",A36SM7QM8OK3H6,1898
4242,,"[u'485', u'483']",,,1427997672140,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,,,,,218,[u'static/images/stim/octopus.png'],lobon means:,,1,,,,,1427997671910,33,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,,A36SM7QM8OK3H6,230
4243,,"[u'485', u'483']",voice,[False],1427997673636,1.0,3JU8CV4BRLCHLQQ5W5Z1N3K6SNHOPS,1,"[u'singular', u'singular']","[u'17', u'16']","[[], []]","[u'tamdid', u'milod']",19,[u'static/images/stim/gecko.png'],Which word is represented by this picture?,Lexical,1,,[u'17'],[0],[u'tamdid'],1427997672143,34,A36SM7QM8OK3H6:33M4IA01QG1REWI60QVO0V7XJLEXRB,0,,"[u'words1', u'words1']",A36SM7QM8OK3H6,1493
